#Instrument,Date,Time,Record Type,Price,Volume,Undisclosed Volume,Value,Qualifiers,Trans ID,Bid ID,Ask ID,Bid/Ask,Entry Time,Old Price,Old Volume,Buyer Broker ID,Seller Broker ID
BHP,20130205,13:15:26.436,ENTER,37.29,1,,37.29,,,0,1,B,,,,,
BHP,20130205,13:15:40.709,ENTER,37.28,1,,37.28,,,0,1,A,,,,,
BHP,20130205,13:15:40.720,ENTER,37.28,1,,37.28,,,0,1,B,,,,,
BHP,20130205,13:15:58.849,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,13:16:06.112,ENTER,37.28,1,,37.28,,,0,1,B,,,,,
BHP,20130205,13:17:16.481,ENTER,37.285,1,,37.285,,,0,1,A,,,,,
BHP,20130205,13:17:31.736,ENTER,37.29,1,,37.29,,,0,1,B,,,,,
BHP,20130205,13:19:46.165,ENTER,37.28,1,,37.28,,,0,1,A,,,,,
BHP,20130205,13:19:46.165,ENTER,37.28,1,,37.28,,,0,1,B,,,,,
BHP,20130205,13:21:37.514,ENTER,37.29,1,,37.29,,,0,1,A,,,,,
BHP,20130205,13:21:37.678,ENTER,37.3,1,,37.3,,,0,1,B,,,,,
BHP,20130205,13:21:37.678,ENTER,37.3,1,,37.3,,,0,1,A,,,,,
BHP,20130205,13:21:44.452,ENTER,37.3,1,,37.3,,,0,1,B,,,,,
BHP,20130205,13:21:44.452,ENTER,37.3,1,,37.3,,,0,1,A,,,,,
BHP,20130205,13:23:27.062,ENTER,37.295,1,,37.295,,,0,1,B,,,,,
BHP,20130205,13:23:41.987,ENTER,37.28,1,,37.28,,,0,1,A,,,,,
BHP,20130205,13:23:41.987,ENTER,37.28,1,,37.28,,,0,1,B,,,,,
BHP,20130205,13:25:51.388,ENTER,37.29,1,,37.29,,,0,1,A,,,,,
BHP,20130205,13:25:58.929,ENTER,37.285,1,,37.285,,,0,1,B,,,,,
BHP,20130205,13:26:18.620,ENTER,37.28,1,,37.28,,,0,1,A,,,,,
BHP,20130205,13:26:20.863,ENTER,37.29,1,,37.29,,,0,1,B,,,,,
BHP,20130205,13:26:50.839,ENTER,37.29,1,,37.29,,,0,1,A,,,,,
BHP,20130205,13:29:20.385,ENTER,37.275,1,,37.275,,,0,1,B,,,,,
BHP,20130205,13:29:27.988,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,13:29:49.690,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,13:29:49.690,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,13:32:10.003,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,13:32:10.174,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,13:32:10.492,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,13:32:19.426,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,13:32:20.000,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,13:32:27.720,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,13:32:40.265,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,13:32:40.303,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,13:32:51.190,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,13:32:55.212,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,13:32:59.160,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,13:32:59.160,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,13:33:56.937,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,13:34:01.074,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,13:35:24.027,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,13:35:26.353,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,13:35:26.645,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,13:35:52.195,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,13:36:02.205,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,13:36:02.205,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,13:36:53.263,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,13:37:36.660,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,13:37:36.700,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,13:37:36.700,ENTER,37.25,1,,37.25,,,0,1,A,,,,,
BHP,20130205,13:37:36.790,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,13:37:36.790,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,13:37:36.790,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,13:37:36.872,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,13:37:36.891,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,13:38:43.188,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,13:38:43.188,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,13:38:47.867,ENTER,37.22,1,,37.22,,,0,1,A,,,,,
BHP,20130205,13:38:49.110,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,13:39:03.946,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,13:39:23.405,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,13:40:35.500,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,13:41:45.489,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,13:41:45.522,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,13:42:06.671,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,13:42:12.921,ENTER,37.22,1,,37.22,,,0,1,A,,,,,
BHP,20130205,13:42:12.921,ENTER,37.22,1,,37.22,,,0,1,B,,,,,
BHP,20130205,13:42:12.974,ENTER,37.21,1,,37.21,,,0,1,A,,,,,
BHP,20130205,13:42:12.974,ENTER,37.21,1,,37.21,,,0,1,B,,,,,
BHP,20130205,13:42:46.419,ENTER,37.22,1,,37.22,,,0,1,A,,,,,
BHP,20130205,13:44:17.487,ENTER,37.22,1,,37.22,,,0,1,B,,,,,
BHP,20130205,13:44:17.487,ENTER,37.22,1,,37.22,,,0,1,A,,,,,
BHP,20130205,13:44:32.087,ENTER,37.2,1,,37.2,,,0,1,B,,,,,
BHP,20130205,13:44:32.252,ENTER,37.19,1,,37.19,,,0,1,A,,,,,
BHP,20130205,13:44:32.267,ENTER,37.19,1,,37.19,,,0,1,B,,,,,
BHP,20130205,13:44:32.415,ENTER,37.2,1,,37.2,,,0,1,A,,,,,
BHP,20130205,13:44:32.990,ENTER,37.19,1,,37.19,,,0,1,B,,,,,
BHP,20130205,13:44:44.299,ENTER,37.21,1,,37.21,,,0,1,A,,,,,
BHP,20130205,13:45:33.031,ENTER,37.2,1,,37.2,,,0,1,B,,,,,
BHP,20130205,13:46:00.560,ENTER,37.19,1,,37.19,,,0,1,A,,,,,
BHP,20130205,13:46:07.762,ENTER,37.2,1,,37.2,,,0,1,B,,,,,
BHP,20130205,13:46:07.762,ENTER,37.2,1,,37.2,,,0,1,A,,,,,
BHP,20130205,13:46:36.273,ENTER,37.2,1,,37.2,,,0,1,B,,,,,
BHP,20130205,13:46:36.273,ENTER,37.2,1,,37.2,,,0,1,A,,,,,
BHP,20130205,13:48:07.808,ENTER,37.2,1,,37.2,,,0,1,B,,,,,
BHP,20130205,13:48:30.730,ENTER,37.19,1,,37.19,,,0,1,A,,,,,
BHP,20130205,13:48:30.730,ENTER,37.19,1,,37.19,,,0,1,B,,,,,
BHP,20130205,13:49:10.472,ENTER,37.18,1,,37.18,,,0,1,A,,,,,
BHP,20130205,13:49:16.898,ENTER,37.18,1,,37.18,,,0,1,B,,,,,
BHP,20130205,13:50:05.390,ENTER,37.19,1,,37.19,,,0,1,A,,,,,
BHP,20130205,13:50:21.124,ENTER,37.2,1,,37.2,,,0,1,B,,,,,
BHP,20130205,13:51:07.673,ENTER,37.195,1,,37.195,,,0,1,A,,,,,
BHP,20130205,13:51:41.438,ENTER,37.2,1,,37.2,,,0,1,B,,,,,
BHP,20130205,13:51:41.945,ENTER,37.19,1,,37.19,,,0,1,A,,,,,
BHP,20130205,13:51:51.874,ENTER,37.19,1,,37.19,,,0,1,B,,,,,
BHP,20130205,13:52:15.692,ENTER,37.18,1,,37.18,,,0,1,A,,,,,
BHP,20130205,13:52:15.692,ENTER,37.18,1,,37.18,,,0,1,B,,,,,
BHP,20130205,13:52:17.175,ENTER,37.18,1,,37.18,,,0,1,A,,,,,
BHP,20130205,13:52:20.670,ENTER,37.18,1,,37.18,,,0,1,B,,,,,
BHP,20130205,13:52:29.023,ENTER,37.18,1,,37.18,,,0,1,A,,,,,
BHP,20130205,13:52:29.023,ENTER,37.18,1,,37.18,,,0,1,B,,,,,
BHP,20130205,13:54:08.877,ENTER,37.17,1,,37.17,,,0,1,A,,,,,
BHP,20130205,13:54:43.696,ENTER,37.17,1,,37.17,,,0,1,B,,,,,
BHP,20130205,13:54:43.697,ENTER,37.16,1,,37.16,,,0,1,A,,,,,
BHP,20130205,13:54:43.697,ENTER,37.16,1,,37.16,,,0,1,B,,,,,
BHP,20130205,13:54:52.866,ENTER,37.17,1,,37.17,,,0,1,A,,,,,
BHP,20130205,13:54:52.896,ENTER,37.18,1,,37.18,,,0,1,B,,,,,
BHP,20130205,13:54:52.896,ENTER,37.18,1,,37.18,,,0,1,A,,,,,
BHP,20130205,13:55:09.318,ENTER,37.17,1,,37.17,,,0,1,B,,,,,
BHP,20130205,13:55:25.461,ENTER,37.18,1,,37.18,,,0,1,A,,,,,
BHP,20130205,13:55:43.811,ENTER,37.2,1,,37.2,,,0,1,B,,,,,
BHP,20130205,13:55:44.953,ENTER,37.19,1,,37.19,,,0,1,A,,,,,
BHP,20130205,13:55:57.448,ENTER,37.19,1,,37.19,,,0,1,B,,,,,
BHP,20130205,13:57:21.539,ENTER,37.2,1,,37.2,,,0,1,A,,,,,
BHP,20130205,13:57:21.539,ENTER,37.2,1,,37.2,,,0,1,B,,,,,
BHP,20130205,13:57:54.342,ENTER,37.21,1,,37.21,,,0,1,A,,,,,
BHP,20130205,13:58:15.178,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,13:58:15.178,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,13:58:48.424,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,13:58:52.622,ENTER,37.235,1,,37.235,,,0,1,A,,,,,
BHP,20130205,13:58:55.922,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,13:59:13.307,ENTER,37.25,1,,37.25,,,0,1,A,,,,,
BHP,20130205,13:59:47.467,ENTER,37.245,1,,37.245,,,0,1,B,,,,,
BHP,20130205,13:59:58.325,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,13:59:58.325,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,14:00:28.736,ENTER,37.22,1,,37.22,,,0,1,A,,,,,
BHP,20130205,14:00:28.736,ENTER,37.22,1,,37.22,,,0,1,B,,,,,
BHP,20130205,14:04:17.644,ENTER,37.22,1,,37.22,,,0,1,A,,,,,
BHP,20130205,14:04:17.656,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,14:04:17.694,ENTER,37.22,1,,37.22,,,0,1,A,,,,,
BHP,20130205,14:04:17.900,ENTER,37.22,1,,37.22,,,0,1,B,,,,,
BHP,20130205,14:04:23.803,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,14:04:32.848,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,14:04:59.837,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,14:05:05.498,ENTER,37.22,1,,37.22,,,0,1,B,,,,,
BHP,20130205,14:07:31.789,ENTER,37.22,1,,37.22,,,0,1,A,,,,,
BHP,20130205,14:07:31.789,ENTER,37.22,1,,37.22,,,0,1,B,,,,,
BHP,20130205,14:07:35.143,ENTER,37.21,1,,37.21,,,0,1,A,,,,,
BHP,20130205,14:07:38.223,ENTER,37.21,1,,37.21,,,0,1,B,,,,,
BHP,20130205,14:07:40.096,ENTER,37.21,1,,37.21,,,0,1,A,,,,,
BHP,20130205,14:07:46.933,ENTER,37.21,1,,37.21,,,0,1,B,,,,,
BHP,20130205,14:11:15.173,ENTER,37.21,1,,37.21,,,0,1,A,,,,,
BHP,20130205,14:11:15.247,ENTER,37.22,1,,37.22,,,0,1,B,,,,,
BHP,20130205,14:11:15.247,ENTER,37.22,1,,37.22,,,0,1,A,,,,,
BHP,20130205,14:11:21.969,ENTER,37.22,1,,37.22,,,0,1,B,,,,,
BHP,20130205,14:11:31.930,ENTER,37.21,1,,37.21,,,0,1,A,,,,,
BHP,20130205,14:11:52.876,ENTER,37.21,1,,37.21,,,0,1,B,,,,,
BHP,20130205,14:12:06.605,ENTER,37.2,1,,37.2,,,0,1,A,,,,,
BHP,20130205,14:12:25.338,ENTER,37.2,1,,37.2,,,0,1,B,,,,,
BHP,20130205,14:12:54.473,ENTER,37.19,1,,37.19,,,0,1,A,,,,,
BHP,20130205,14:13:27.642,ENTER,37.2,1,,37.2,,,0,1,B,,,,,
BHP,20130205,14:13:40.319,ENTER,37.2,1,,37.2,,,0,1,A,,,,,
BHP,20130205,14:13:44.875,ENTER,37.21,1,,37.21,,,0,1,B,,,,,
BHP,20130205,14:14:26.058,ENTER,37.2,1,,37.2,,,0,1,A,,,,,
BHP,20130205,14:14:28.092,ENTER,37.2,1,,37.2,,,0,1,B,,,,,
BHP,20130205,14:14:33.723,ENTER,37.19,1,,37.19,,,0,1,A,,,,,
BHP,20130205,14:14:35.208,ENTER,37.19,1,,37.19,,,0,1,B,,,,,
BHP,20130205,14:15:08.320,ENTER,37.18,1,,37.18,,,0,1,A,,,,,
BHP,20130205,14:15:08.320,ENTER,37.18,1,,37.18,,,0,1,B,,,,,
BHP,20130205,14:15:08.395,ENTER,37.17,1,,37.17,,,0,1,A,,,,,
BHP,20130205,14:15:08.495,ENTER,37.19,1,,37.19,,,0,1,B,,,,,
BHP,20130205,14:15:08.495,ENTER,37.19,1,,37.19,,,0,1,A,,,,,
BHP,20130205,14:15:11.598,ENTER,37.18,1,,37.18,,,0,1,B,,,,,
BHP,20130205,14:15:11.598,ENTER,37.18,1,,37.18,,,0,1,A,,,,,
BHP,20130205,14:15:38.524,ENTER,37.19,1,,37.19,,,0,1,B,,,,,
BHP,20130205,14:15:38.524,ENTER,37.19,1,,37.19,,,0,1,A,,,,,
BHP,20130205,14:16:00.161,ENTER,37.2,1,,37.2,,,0,1,B,,,,,
BHP,20130205,14:16:00.161,ENTER,37.2,1,,37.2,,,0,1,A,,,,,
BHP,20130205,14:16:33.372,ENTER,37.19,1,,37.19,,,0,1,B,,,,,
BHP,20130205,14:16:33.426,ENTER,37.19,1,,37.19,,,0,1,A,,,,,
BHP,20130205,14:16:33.668,ENTER,37.18,1,,37.18,,,0,1,B,,,,,
BHP,20130205,14:16:34.185,ENTER,37.17,1,,37.17,,,0,1,A,,,,,
BHP,20130205,14:16:34.534,ENTER,37.18,1,,37.18,,,0,1,B,,,,,
BHP,20130205,14:16:34.567,ENTER,37.18,1,,37.18,,,0,1,A,,,,,
BHP,20130205,14:16:37.473,ENTER,37.19,1,,37.19,,,0,1,B,,,,,
BHP,20130205,14:16:37.473,ENTER,37.19,1,,37.19,,,0,1,A,,,,,
BHP,20130205,14:16:48.251,ENTER,37.18,1,,37.18,,,0,1,B,,,,,
BHP,20130205,14:17:15.594,ENTER,37.19,1,,37.19,,,0,1,A,,,,,
BHP,20130205,14:17:48.281,ENTER,37.2,1,,37.2,,,0,1,B,,,,,
BHP,20130205,14:17:48.281,ENTER,37.2,1,,37.2,,,0,1,A,,,,,
BHP,20130205,14:17:48.345,ENTER,37.21,1,,37.21,,,0,1,B,,,,,
BHP,20130205,14:17:57.260,ENTER,37.21,1,,37.21,,,0,1,A,,,,,
BHP,20130205,14:18:58.807,ENTER,37.2,1,,37.2,,,0,1,B,,,,,
BHP,20130205,14:19:16.668,ENTER,37.19,1,,37.19,,,0,1,A,,,,,
BHP,20130205,14:19:24.396,ENTER,37.2,1,,37.2,,,0,1,B,,,,,
BHP,20130205,14:19:26.955,ENTER,37.19,1,,37.19,,,0,1,A,,,,,
BHP,20130205,14:19:30.560,ENTER,37.2,1,,37.2,,,0,1,B,,,,,
BHP,20130205,14:19:57.535,ENTER,37.19,1,,37.19,,,0,1,A,,,,,
BHP,20130205,14:19:57.535,ENTER,37.19,1,,37.19,,,0,1,B,,,,,
BHP,20130205,14:21:37.136,ENTER,37.17,1,,37.17,,,0,1,A,,,,,
BHP,20130205,14:21:41.572,ENTER,37.17,1,,37.17,,,0,1,B,,,,,
BHP,20130205,14:21:49.906,ENTER,37.16,1,,37.16,,,0,1,A,,,,,
BHP,20130205,14:21:58.235,ENTER,37.16,1,,37.16,,,0,1,B,,,,,
BHP,20130205,14:23:14.109,ENTER,37.17,1,,37.17,,,0,1,A,,,,,
BHP,20130205,14:23:19.095,ENTER,37.175,1,,37.175,,,0,1,B,,,,,
BHP,20130205,14:23:29.857,ENTER,37.19,1,,37.19,,,0,1,A,,,,,
BHP,20130205,14:23:29.979,ENTER,37.18,1,,37.18,,,0,1,B,,,,,
BHP,20130205,14:23:32.176,ENTER,37.18,1,,37.18,,,0,1,A,,,,,
BHP,20130205,14:23:47.238,ENTER,37.17,1,,37.17,,,0,1,B,,,,,
BHP,20130205,14:24:18.762,ENTER,37.18,1,,37.18,,,0,1,A,,,,,
BHP,20130205,14:24:27.193,ENTER,37.17,1,,37.17,,,0,1,B,,,,,
BHP,20130205,14:24:54.901,ENTER,37.18,1,,37.18,,,0,1,A,,,,,
BHP,20130205,14:25:10.091,ENTER,37.2,1,,37.2,,,0,1,B,,,,,
BHP,20130205,14:25:10.091,ENTER,37.2,1,,37.2,,,0,1,A,,,,,
BHP,20130205,14:25:10.118,ENTER,37.19,1,,37.19,,,0,1,B,,,,,
BHP,20130205,14:25:10.317,ENTER,37.2,1,,37.2,,,0,1,A,,,,,
BHP,20130205,14:25:17.210,ENTER,37.19,1,,37.19,,,0,1,B,,,,,
BHP,20130205,14:25:23.609,ENTER,37.21,1,,37.21,,,0,1,A,,,,,
BHP,20130205,14:25:23.899,ENTER,37.22,1,,37.22,,,0,1,B,,,,,
BHP,20130205,14:25:36.306,ENTER,37.215,1,,37.215,,,0,1,A,,,,,
BHP,20130205,14:25:36.306,ENTER,37.22,1,,37.22,,,0,1,B,,,,,
BHP,20130205,14:25:51.533,ENTER,37.21,1,,37.21,,,0,1,A,,,,,
BHP,20130205,14:26:06.891,ENTER,37.22,1,,37.22,,,0,1,B,,,,,
BHP,20130205,14:26:06.892,ENTER,37.22,1,,37.22,,,0,1,A,,,,,
BHP,20130205,14:26:36.714,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,14:26:36.714,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,14:26:36.714,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,14:26:36.714,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,14:26:54.417,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,14:27:10.690,ENTER,37.22,1,,37.22,,,0,1,A,,,,,
BHP,20130205,14:27:17.298,ENTER,37.22,1,,37.22,,,0,1,B,,,,,
BHP,20130205,14:28:23.738,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,14:28:25.538,ENTER,37.235,1,,37.235,,,0,1,B,,,,,
BHP,20130205,14:29:17.819,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,14:29:38.873,ENTER,37.235,1,,37.235,,,0,1,B,,,,,
BHP,20130205,14:30:02.659,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,14:30:02.659,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,14:30:03.184,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,14:30:06.008,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,14:30:06.008,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,14:30:11.378,ENTER,37.22,1,,37.22,,,0,1,B,,,,,
BHP,20130205,14:30:27.629,ENTER,37.21,1,,37.21,,,0,1,A,,,,,
BHP,20130205,14:30:32.330,ENTER,37.21,1,,37.21,,,0,1,B,,,,,
BHP,20130205,14:30:47.333,ENTER,37.2,1,,37.2,,,0,1,A,,,,,
BHP,20130205,14:30:47.333,ENTER,37.2,1,,37.2,,,0,1,B,,,,,
BHP,20130205,14:31:01.891,ENTER,37.2,1,,37.2,,,0,1,A,,,,,
BHP,20130205,14:31:04.092,ENTER,37.21,1,,37.21,,,0,1,B,,,,,
BHP,20130205,14:31:06.324,ENTER,37.2,1,,37.2,,,0,1,A,,,,,
BHP,20130205,14:31:07.342,ENTER,37.2,1,,37.2,,,0,1,B,,,,,
BHP,20130205,14:32:14.068,ENTER,37.2,1,,37.2,,,0,1,A,,,,,
BHP,20130205,14:32:14.068,ENTER,37.2,1,,37.2,,,0,1,B,,,,,
BHP,20130205,14:32:14.175,ENTER,37.19,1,,37.19,,,0,1,A,,,,,
BHP,20130205,14:32:14.175,ENTER,37.19,1,,37.19,,,0,1,B,,,,,
BHP,20130205,14:32:37.177,ENTER,37.2,1,,37.2,,,0,1,A,,,,,
BHP,20130205,14:32:50.446,ENTER,37.21,1,,37.21,,,0,1,B,,,,,
BHP,20130205,14:33:17.651,ENTER,37.2,1,,37.2,,,0,1,A,,,,,
BHP,20130205,14:33:22.097,ENTER,37.21,1,,37.21,,,0,1,B,,,,,
BHP,20130205,14:33:22.097,ENTER,37.21,1,,37.21,,,0,1,A,,,,,
BHP,20130205,14:34:26.361,ENTER,37.23,1,,37.23,,,0,1,B,,,,,
BHP,20130205,14:34:26.361,ENTER,37.23,1,,37.23,,,0,1,A,,,,,
BHP,20130205,14:35:58.260,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,14:36:04.163,ENTER,37.245,1,,37.245,,,0,1,A,,,,,
BHP,20130205,14:36:29.308,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,14:36:29.308,ENTER,37.25,1,,37.25,,,0,1,A,,,,,
BHP,20130205,14:36:37.635,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,14:36:37.637,ENTER,37.25,1,,37.25,,,0,1,A,,,,,
BHP,20130205,14:36:40.958,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,14:36:43.135,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,14:37:02.122,ENTER,37.255,1,,37.255,,,0,1,B,,,,,
BHP,20130205,14:37:20.940,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,14:37:24.898,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,14:37:52.904,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,14:37:57.887,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,14:37:57.942,ENTER,37.25,1,,37.25,,,0,1,A,,,,,
BHP,20130205,14:38:00.008,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,14:38:02.035,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,14:38:40.689,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,14:39:22.078,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,14:39:41.479,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,14:39:42.647,ENTER,37.25,1,,37.25,,,0,1,A,,,,,
BHP,20130205,14:39:44.065,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,14:39:49.215,ENTER,37.25,1,,37.25,,,0,1,A,,,,,
BHP,20130205,14:39:49.215,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,14:39:51.672,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,14:40:11.546,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,14:40:11.546,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,14:40:25.995,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,14:41:33.895,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,14:41:41.045,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,14:42:26.589,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,14:42:26.589,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,14:42:39.884,ENTER,37.27,1,,37.27,,,0,1,A,,,,,
BHP,20130205,14:43:27.144,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,14:43:32.007,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,14:43:42.108,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,14:44:14.033,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,14:44:14.043,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,14:44:25.526,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,14:44:25.847,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,14:44:26.586,ENTER,37.25,1,,37.25,,,0,1,A,,,,,
BHP,20130205,14:44:49.916,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,14:44:49.916,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,14:45:59.806,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,14:46:00.557,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,14:46:04.831,ENTER,37.24,1,,37.24,,,0,1,B,,,,,
BHP,20130205,14:46:14.076,ENTER,37.24,1,,37.24,,,0,1,A,,,,,
BHP,20130205,14:46:14.762,ENTER,37.25,1,,37.25,,,0,1,B,,,,,
BHP,20130205,14:46:49.430,ENTER,37.25,1,,37.25,,,0,1,A,,,,,
BHP,20130205,14:47:37.673,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,14:47:37.673,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,14:49:22.137,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,14:49:46.707,ENTER,37.25,1,,37.25,,,0,1,A,,,,,
BHP,20130205,14:49:57.066,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,14:49:57.847,ENTER,37.25,1,,37.25,,,0,1,A,,,,,
BHP,20130205,14:49:58.267,ENTER,37.26,1,,37.26,,,0,1,B,,,,,
BHP,20130205,14:49:58.267,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
BHP,20130205,14:49:58.267,ENTER,37.27,1,,37.27,,,0,1,B,,,,,
BHP,20130205,14:49:58.284,ENTER,37.26,1,,37.26,,,0,1,A,,,,,
